"screen_name";"username";"user_id";"tweet_id";"tweet_url";"timestamp";"timestamp_epochs";"text";"text_html";"links";"hashtags";"has_media";"img_urls";"video_url";"likes";"retweets";"replies";"is_replied";"is_reply_to";"parent_tweet_id";"reply_to_users"
"StoneZone5";"Paul Stone";"267177236";"582363235401109504";"/StoneZone5/status/582363235401109504";"2015-03-30 02:06:29";1427681189;"The Chris Paul/Cliff Paul commercials were hilarious and then State Farm got carried away and made everyone a twin and fucking ruined it!!!!";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The Chris Paul/Cliff Paul commercials were hilarious and then <strong>State Farm</strong> got carried away and made everyone a twin and fucking ruined it!!!!</p>";"[]";"[]";False;"[]";"";3;0;0;False;False;"";"[]"
"nickinmygrams";"Nick Ingram";"850332386";"581559858698199040";"/nickinmygrams/status/581559858698199040";"2015-03-27 20:54:09";1427489649;"“@0marHussain: @nickinmygrams from State Farm” nah ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">“<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2213759966"" dir=""ltr"" href=""/0marHussain""><s>@</s><b>0marHussain</b></a>: <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""850332386"" dir=""ltr"" href=""/nickinmygrams""><s>@</s><b>nickinmygrams</b></a> from <strong>State Farm</strong>” nah <img alt=""👮"" aria-label=""Emoji: Police officer"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f46e.png"" title=""Police officer""/><img alt=""👮"" aria-label=""Emoji: Police officer"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f46e.png"" title=""Police officer""/><img alt=""👮"" aria-label=""Emoji: Police officer"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f46e.png"" title=""Police officer""/></p>";"[]";"[]";False;"[]";"";0;0;0;False;True;"581559086824624128";"[{'screen_name': '0marHussain', 'user_id': '2213759966'}]"
"rosey_dobbs";"rosedobbs";"1361488345";"580107990147031040";"/rosey_dobbs/status/580107990147031040";"2015-03-23 20:44:57";1427143497;"RT @Aerosmith 2 play State Farm Arena Hidalgo TX 6/30/15 Pre-Sale 3/24 10am CST; Public 3/27 10am CST pic.twitter.com/8o0RkuGROQ HT @joppitz_jo";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">RT <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""25743813"" dir=""ltr"" href=""/Aerosmith""><s>@</s><b>Aerosmith</b></a> 2 play <strong>State Farm</strong> Arena Hidalgo TX 6/30/15 Pre-Sale 3/24 10am CST; Public 3/27 10am CST <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""http://t.co/8o0RkuGROQ"">pic.twitter.com/8o0RkuGROQ</a> HT <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""896084904"" dir=""ltr"" href=""/joppitz_jo""><s>@</s><b>joppitz_jo</b></a></p>";"[]";"[]";True;"['https://pbs.twimg.com/media/CAy7EskUIAAEEta.jpg']";"";0;2;0;False;False;"";"[]"
"Caleb__Norman";"Caleb Norman";"182509776";"579395237690232832";"/Caleb__Norman/status/579395237690232832";"2015-03-21 21:32:43";1426973563;"@JenkinsEliz @SI_LeeJenkins @CP3 you sure that's not his twin from the State Farm commercials?";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""43396010"" dir=""ltr"" href=""/JenkinsEliz""><s>@</s><b>JenkinsEliz</b></a> @SI_LeeJenkins <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""53853197"" dir=""ltr"" href=""/CP3""><s>@</s><b>CP3</b></a> you sure that's not his twin from the <strong>State Farm</strong> commercials?</p>";"[]";"[]";False;"[]";"";1;0;0;False;True;"579394170462154752";"[{'screen_name': 'JenkinsEliz', 'user_id': '43396010'}]"
"callanmac3";"Callan McClurg";"69011893";"578596142604107776";"/callanmac3/status/578596142604107776";"2015-03-19 16:37:24";1426783044;"Nothing better than seeing @S10Bird in a State Farm commercial to kick off March Madness.";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Nothing better than seeing <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1638756846"" dir=""ltr"" href=""/S10Bird""><s>@</s><b>S10Bird</b></a> in a <strong>State Farm</strong> commercial to kick off March Madness.</p>";"[]";"[]";False;"[]";"";1;0;0;False;False;"";"[]"
"clarisse_k_";"Clarisse";"150895109";"577957284984139776";"/clarisse_k_/status/577957284984139776";"2015-03-17 22:18:49";1426630729;"AAAAGGGHHHHH!!! 
Like a good neighbor State Farm is there! With a punching bag and a bottle of Tequila ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">AAAAGGGHHHHH!!! 
Like a good neighbor <strong>State Farm</strong> is there! With a punching bag and a bottle of Tequila <img alt=""👊"" aria-label=""Emoji: Fisted hand"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44a.png"" title=""Fisted hand""/></p>";"[]";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"sydneydncr";"Sydney Gallardo";"220620869";"575043610313256960";"/sydneydncr/status/575043610313256960";"2015-03-09 21:20:55";1425936055;"@StateFarm only wants to give me $35 to take off my bumper & paint it from 1 of their insurers hit me..Is this a freaking joke?You guys suck";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15091022"" dir=""ltr"" href=""/StateFarm""><s>@</s><b><strong>StateFarm</strong></b></a> only wants to give me $35 to take off my bumper &amp; paint it from 1 of their insurers hit me..Is this a freaking joke?You guys suck</p>";"[]";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"BrookelynePrime";"Brooke Clark";"426268235";"570456115386970112";"/BrookelynePrime/status/570456115386970112";"2015-02-25 05:31:51";1424842311;"*At the urgent care center and the lady asked Sophia what insurance she uses* 
Sophia: State Farm! 
My mom: No honey.. Medical insurance.
";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">*At the urgent care center and the lady asked Sophia what insurance she uses* 
Sophia: <strong>State Farm</strong>! 
My mom: No honey.. Medical insurance.
<img alt=""😂"" aria-label=""Emoji: Face with tears of joy"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Face with tears of joy""/><img alt=""👌"" aria-label=""Emoji: Ok hand"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44c.png"" title=""Ok hand""/></p>";"[]";"[]";False;"[]";"";6;0;1;True;False;"";"[]"
"JumpedTheWeis";"Aaric Hickerson";"66294311";"566797434794160129";"/JumpedTheWeis/status/566797434794160129";"2015-02-15 03:13:33";1423970013;"I'll never forgive you for your transgressions State Farm.";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I'll never forgive you for your transgressions <strong>State Farm</strong>.</p>";"[]";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"MRS_H8TR";"MRS_H8TR";"25393185";"565694617795194880";"/MRS_H8TR/status/565694617795194880";"2015-02-12 02:11:21";1423707081;"@AC360 @DrewGriffinCNN thank u for your body shop insurance report.  I was in an accident today and will be dealing w/ @StateFarm tomorrow!";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""227837742"" dir=""ltr"" href=""/AC360""><s>@</s><b>AC360</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""54320038"" dir=""ltr"" href=""/DrewGriffinCNN""><s>@</s><b>DrewGriffinCNN</b></a> thank u for your body shop insurance report.  I was in an accident today and will be dealing w/ <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15091022"" dir=""ltr"" href=""/StateFarm""><s>@</s><b><strong>StateFarm</strong></b></a> tomorrow!</p>";"[]";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"seanseg0";"Winston Wolfe";"319879741";"564178485996814336";"/seanseg0/status/564178485996814336";"2015-02-07 21:46:47";1423345607;"StateFarm got every starting PG in the nba on they side lol";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>StateFarm</strong> got every starting PG in the nba on they side lol</p>";"[]";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"timothynash";"Tim Nash";"20790968";"556962537670193152";"/timothynash/status/556962537670193152";"2015-01-18 23:53:11";1421625191;"""@ParkAtThePark: I'm glad we finally get to see the State Farm thing from the office perspective"" Like a never ending ep of The Leftovers";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">""<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1200213974806978560"" dir=""ltr"" href=""/ParkAtThePark""><s>@</s><b>ParkAtThePark</b></a>: I'm glad we finally get to see the <strong>State Farm</strong> thing from the office perspective"" Like a never ending ep of The Leftovers</p>";"[]";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"Marsdude5150";"Brent Hewitt";"240218892";"555772426345537536";"/Marsdude5150/status/555772426345537536";"2015-01-15 17:04:06";1421341446;"@ghostofjohanna @Rachcatwoman @Morgamo @Kerry6868 @rosiejay Don't think she got the joke since State Farm is in the UK";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2788273482"" dir=""ltr"" href=""/ghostofjohanna""><s>@</s><b>ghostofjohanna</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""398751893"" dir=""ltr"" href=""/Rachcatwoman""><s>@</s><b>Rachcatwoman</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""162455514"" dir=""ltr"" href=""/Morgamo""><s>@</s><b>Morgamo</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2540388996"" dir=""ltr"" href=""/Kerry6868""><s>@</s><b>Kerry6868</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""21481032"" dir=""ltr"" href=""/Rosiejay""><s>@</s><b>rosiejay</b></a> Don't think she got the joke since <strong>State Farm</strong> is in the UK</p>";"[]";"[]";False;"[]";"";1;1;1;True;True;"555720277494345728";"[{'screen_name': 'ghostofjohanna', 'user_id': '2788273482'}]"
"Marsdude5150";"Brent Hewitt";"240218892";"555771581482672129";"/Marsdude5150/status/555771581482672129";"2015-01-15 17:00:45";1421341245;"@Rachcatwoman @ghostofjohanna @Morgamo @Kerry6868 @rosiejay @Delightfulmisxx Better have State Farm insurance if say it that way.";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""398751893"" dir=""ltr"" href=""/Rachcatwoman""><s>@</s><b>Rachcatwoman</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2788273482"" dir=""ltr"" href=""/ghostofjohanna""><s>@</s><b>ghostofjohanna</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""162455514"" dir=""ltr"" href=""/Morgamo""><s>@</s><b>Morgamo</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2540388996"" dir=""ltr"" href=""/Kerry6868""><s>@</s><b>Kerry6868</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""21481032"" dir=""ltr"" href=""/Rosiejay""><s>@</s><b>rosiejay</b></a> @Delightfulmisxx Better have <strong>State Farm</strong> insurance if say it that way.</p>";"[]";"[]";False;"[]";"";3;1;2;True;True;"555720277494345728";"[{'screen_name': 'Rachcatwoman', 'user_id': '398751893'}]"
"paaandooraaa";"Pandora Wilson";"1113495919";"554526292272762880";"/paaandooraaa/status/554526292272762880";"2015-01-12 06:32:25";1421044345;"I just found out where my State Farm  shirt went and Janey just found out how she got a State Farm  shirt ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I just found out where my <strong>State Farm</strong>  shirt went and Janey just found out how she got a <strong>State Farm</strong>  shirt <img alt=""😂"" aria-label=""Emoji: Face with tears of joy"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Face with tears of joy""/></p>";"[]";"[]";False;"[]";"";2;1;1;True;False;"";"[]"
"StoneZone5";"Paul Stone";"267177236";"582363235401109504";"/StoneZone5/status/582363235401109504";"2015-03-30 02:06:29";1427681189;"The Chris Paul/Cliff Paul commercials were hilarious and then State Farm got carried away and made everyone a twin and fucking ruined it!!!!";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The Chris Paul/Cliff Paul commercials were hilarious and then <strong>State Farm</strong> got carried away and made everyone a twin and fucking ruined it!!!!</p>";"[]";"[]";False;"[]";"";3;0;0;False;False;"";"[]"
"clarisse_k_";"Clarisse";"150895109";"577957284984139776";"/clarisse_k_/status/577957284984139776";"2015-03-17 22:18:49";1426630729;"AAAAGGGHHHHH!!! 
Like a good neighbor State Farm is there! With a punching bag and a bottle of Tequila ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">AAAAGGGHHHHH!!! 
Like a good neighbor <strong>State Farm</strong> is there! With a punching bag and a bottle of Tequila <img alt=""👊"" aria-label=""Emoji: Fisted hand"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44a.png"" title=""Fisted hand""/></p>";"[]";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"sydneydncr";"Sydney Gallardo";"220620869";"575043610313256960";"/sydneydncr/status/575043610313256960";"2015-03-09 21:20:55";1425936055;"@StateFarm only wants to give me $35 to take off my bumper & paint it from 1 of their insurers hit me..Is this a freaking joke?You guys suck";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15091022"" dir=""ltr"" href=""/StateFarm""><s>@</s><b><strong>StateFarm</strong></b></a> only wants to give me $35 to take off my bumper &amp; paint it from 1 of their insurers hit me..Is this a freaking joke?You guys suck</p>";"[]";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"seanseg0";"Winston Wolfe";"319879741";"564178485996814336";"/seanseg0/status/564178485996814336";"2015-02-07 21:46:47";1423345607;"StateFarm got every starting PG in the nba on they side lol";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>StateFarm</strong> got every starting PG in the nba on they side lol</p>";"[]";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"DeeDeeMuro";"deianira";"1865392423";"598627000027197440";"/DeeDeeMuro/status/598627000027197440";"2015-05-13 23:12:53";1431558773;"THE CONEHEADS STATE FARM COMMERCIAL";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">THE CONEHEADS <strong>STATE FARM</strong> COMMERCIAL<img alt=""💗"" aria-label=""Emoji: Growing heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f497.png"" title=""Growing heart""/><img alt=""💗"" aria-label=""Emoji: Growing heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f497.png"" title=""Growing heart""/><img alt=""💗"" aria-label=""Emoji: Growing heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f497.png"" title=""Growing heart""/><img alt=""💗"" aria-label=""Emoji: Growing heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f497.png"" title=""Growing heart""/></p>";"[]";"[]";False;"[]";"";1;0;0;False;False;"";"[]"
"DeeDeeMuro";"deianira";"1865392423";"598627000027197440";"/DeeDeeMuro/status/598627000027197440";"2015-05-13 23:12:53";1431558773;"THE CONEHEADS STATE FARM COMMERCIAL";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">THE CONEHEADS <strong>STATE FARM</strong> COMMERCIAL<img alt=""💗"" aria-label=""Emoji: Growing heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f497.png"" title=""Growing heart""/><img alt=""💗"" aria-label=""Emoji: Growing heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f497.png"" title=""Growing heart""/><img alt=""💗"" aria-label=""Emoji: Growing heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f497.png"" title=""Growing heart""/><img alt=""💗"" aria-label=""Emoji: Growing heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f497.png"" title=""Growing heart""/></p>";"[]";"[]";False;"[]";"";1;0;0;False;False;"";"[]"
"wannabken";"Not A Man!";"113960757";"659069765974011904";"/wannabken/status/659069765974011904";"2015-10-27 18:10:51";1445969451;"State farm has to hire that man";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>State farm</strong> has to hire that man</p>";"[]";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"wannabken";"Not A Man!";"113960757";"659069720440606720";"/wannabken/status/659069720440606720";"2015-10-27 18:10:40";1445969440;"Perfect product placement RT @Dmanward: @KennyDelNegro_ for all the nevers in life, State Farm is there pic.twitter.com/Dh81XF88bg";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Perfect product placement RT @Dmanward: @KennyDelNegro_ for all the nevers in life, <strong>State Farm</strong> is there <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/Dh81XF88bg"">pic.twitter.com/Dh81XF88bg</a></p>";"[]";"[]";True;"['https://pbs.twimg.com/media/CSV7_dXUkAAwwKp.jpg']";"";0;0;0;False;False;"";"[]"
